Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
终成眷属,游泳,阿西,0.7074,0.5387,0.4046
不如意,读懂,面对,0.7553,0.6177,0.6097
点评,我,：,0.6052,0.5745,0.4775
减肥,冰箱,榴莲,0.6225,0.5487,0.4982
第一夜,筵席,孟加拉,0.7112,0.6324,0.5422
接待,管事,布施,0.639,0.5651,0.5449
哈哈哈哈,豪爽,女生,0.7044,0.6503,0.5828
喝水,第一天,感觉,0.6941,0.6712,0.579
行不通,爱情,无论是,0.786,0.6284,0.5879
冷气,秋天,这天,0.6874,0.6129,0.5793
失去,注定,记忆,0.7281,0.6952,0.6556
网师园,雨后,0.8938,0.6568,,
过不去,慢慢,人生,0.8421,0.7808,0.5354
售票员,师傅,玫瑰,0.7858,0.6725,0.4858
工作,一次次,专业,0.7929,0.498,0.473
不朽,诅咒,金刚,0.7551,0.678,0.5543
迪士尼,文武双全,期待,0.6773,0.6734,0.5779
百分之七,下完,小时,0.5629,0.4833,0.4487
东邪西毒,镜子,身边,0.7268,0.6788,0.6749
看不懂,画工,操作,0.6106,0.5804,0.5734
旅游局,苏州市,感恩,0.7159,0.5974,0.335
安静,地方,，,0.677,0.5165,0.2223
课程,爸爸妈妈,相册,0.7484,0.66,0.4581
完美无缺,张爱玲,战争,0.7871,0.621,0.5607
供佛,岳麓山,发低烧,0.7183,0.5832,0.5547
时装秀,广州,欧洲,0.7311,0.5032,0.4936
房间,茶汤,张牙舞爪,0.8136,0.4634,0.3389
特质,大限度,捷径,0.6738,0.6386,0.552
副驾驶,男朋友,生动,0.7432,0.6625,0.5553
寒山寺,姑苏,城外,0.8256,0.7371,0.7308
喷泉,金鸡湖,表演,0.785,0.7483,0.6021
不再,幸福,自己,0.682,0.641,0.5784
景区,苏州,优美,0.8729,0.4847,0.4386
后悔,打碎,呐喊,0.7379,0.7203,0.5649
公园,肌肉,训练营,0.8414,0.6222,0.5371
留有余地,心悦诚服,飘零水,0.863,0.7282,0.7248
寒山寺,苏州,山寺,0.8271,0.6928,0.6924
下班,电车,赶到,0.7468,0.6921,0.5961
主考官,人世间,白痴,0.7121,0.6193,0.6181
突然,回答,来回,0.6118,0.6101,0.6056
太好了,寂寞,轻风,0.7699,0.7598,0.7109
蓝天白云,台风,看腻,0.7526,0.6471,0.6158
尴尬,我,这样,0.7526,0.588,0.5198
对不起,奥斯卡,叫座,0.6805,0.6301,0.5562
城里人,进山,进城,0.7682,0.7316,0.7065
拥抱,冒犯,学识,0.7362,0.7158,0.4628
风筝,断了线,可能,0.7426,0.7226,0.4888
再也,然后,个人,0.6721,0.5805,0.3278
日后,的话,绝对,0.6914,0.6439,0.6394
蝴蝶效应,触动,骆驼,0.6771,0.6681,0.6132
月饼,小龙虾,小龙,0.8279,0.7049,0.3325
园子,夜晚,演出,0.7055,0.4869,0.3646
妈妈,出差,回来,0.681,0.6626,0.6417
冰淇淋,唯一,夏天,0.6777,0.6509,0.6112
天空,美美,心情,0.7478,0.6218,0.5866
一天,平凡,可贵,0.6737,0.6601,0.6212
小弟弟,能曲能伸,凝视,0.8016,0.7351,0.6518
景德镇,洁白无暇,山林,0.6903,0.6413,0.5523
双胞胎,小小,社会,0.7543,0.5357,0.5107
爱情,嫁给,样子,0.7354,0.7331,0.5855
有情,无言,太多,0.6813,0.6527,0.6102
公孙先生,先生,你,0.8379,0.7232,0.5894
嗓音,表演,实实在在,0.6824,0.628,0.6079
客户,好开心,茶,0.7925,0.4541,0.3618
完美,真正,王尔德,0.6526,0.5722,0.4544
脾气,我,最大,0.6258,0.5925,0.4348
大雄宝殿,浮雕,两头,0.7973,0.641,0.4621
秋天,黄叶,尾巴,0.7559,0.6913,0.6012
客船,姑苏,夜半钟声,0.8636,0.5912,0.525
桥,长,炒,0.5996,0.4753,0.2726
不想,卑微,说话,0.7723,0.7139,0.6786
从未,爸妈,骄傲,0.7331,0.7186,0.6137
来来,结束,平台,0.6374,0.5671,0.3884
单反相机,手动,升级,0.8114,0.5021,0.4197
射手座,棋逢对手,只不过,0.8138,0.6949,0.5686
姑苏,寒山寺,好运气,0.6851,0.6825,0.6714
肌肉,挑刺儿,体格,0.7306,0.6378,0.5279
开心,出来,虽然,0.594,0.4801,0.4017
一起,青牛,喂,0.679,0.5804,0.5674
相遇,数学,摇滚,0.6946,0.6599,0.598
牛仔裤,霍思燕,造型,0.7637,0.5676,0.521
冷淡,大伙儿,复杂化,0.7601,0.6386,0.5314
爱情,你,妈,0.6923,0.6462,0.5134
夜晚,欺负,欣赏,0.6942,0.5655,0.5282
特立独行,创造性,视觉,0.7408,0.6229,0.5473
好玩,相处,试试,0.6337,0.6125,0.5394
远处,你,我,0.7726,0.6073,0.5449
耐得,性子,首先,0.5797,0.5718,0.5452
出师表,我,条屏,0.7406,0.6015,0.5708
签到,星星,，,0.7487,0.6907,0.3363
一丝不挂,回家,森林,0.8335,0.7034,0.5443
偷看,心愿,爸爸,0.7124,0.653,0.6117
拍摄,婚纱,苏州,0.765,0.7108,0.6043
运动,前后左右,加餐,0.7171,0.5823,0.4183
插嘴,一家人,离婚,0.7411,0.6724,0.5742
加油,话筒,生病,0.7923,0.48,0.4046
寒山寺,睡觉,一只,0.7322,0.7258,0.5103
兰州,大饼,车友,0.7059,0.6288,0.5551
睡不着,痛,时间,0.8097,0.4852,0.4652
自己,甚好,走,0.6604,0.5829,0.5034
芦苇荡,芦苇,个,0.8791,0.8088,0.3613
成熟,微笑,如果,0.6908,0.6839,0.5458
阳澄湖,中秋,霸道,0.6703,0.654,0.5898
永远,头像,电脑,0.6594,0.5945,0.4641
加油,太棒了,阳湖,0.771,0.5828,0.48
遗忘,回忆,关于,0.7829,0.7397,0.4284
精致,清新,款式,0.694,0.5725,0.5006
好好,归根结底,奢侈,0.7241,0.6622,0.5496
永远,负担,路上,0.7166,0.6078,0.5983
深层次,心灵,命运,0.7307,0.6256,0.6242
园子,亭榭,曲径通幽,0.7555,0.6744,0.581
好看,修养,表态,0.6222,0.6034,0.5488
老师,大本营,杜鹃花,0.8147,0.478,0.4322
背对背,回忆,走向,0.8398,0.6947,0.5592
沙发,卫生,香菜,0.7419,0.5817,0.5331
温柔,冷淡,骑手,0.7819,0.7749,0.5058
知识点,死别,少数民族,0.6718,0.5753,0.5646
冬天,棕色,适合,0.7239,0.5617,0.5418
沧浪,我,水,0.6815,0.4696,0.3546
客船,夜半钟声,到,0.8638,0.5441,0.328
啊啊啊,你,瘦,0.8267,0.6405,0.502
工地,项目经理,业主,0.823,0.7276,0.609
两万步,昨天,纪念,0.8129,0.687,0.6051
船长,我,老,0.8533,0.4137,0.3331
好运,大家,祝,0.8474,0.5425,0.5139
温柔,全攻略,解说,0.6987,0.5553,0.5159
德国队,遇到,如果,0.7582,0.5529,0.5235
加油,安逸,陷阱,0.8732,0.6162,0.5169
二次元,欧美人,向前,0.6555,0.6377,0.5532
铺路,降临,恰恰,0.7059,0.6069,0.5708
服务站,沿途,休息,0.9015,0.8126,0.3481
落日余晖,果子,忍不住,0.667,0.5703,0.5402
温柔,整颗心,删了,0.7329,0.7326,0.7068
同学,流眼泪,全世界,0.7219,0.6645,0.6381
避重就轻,症结,面对,0.7954,0.6009,0.5509
总有一天,我会,是不是,0.8925,0.7251,0.5931
聚在一起,苏州,甜品,0.6716,0.53,0.3565
练习生,节目,心心,0.7636,0.6836,0.5558
宝马,关心,其他人,0.6603,0.5735,0.5308
闭上眼,打扰,为什么,0.8083,0.7913,0.4893
大师,噩耗,二月河,0.6968,0.6027,0.5355
工作,儿子,解放鞋,0.8147,0.5138,0.3316
工厂,工程,不太可能,0.786,0.6252,0.57
好开心,小孩,健康,0.8121,0.6032,0.5515
留园,踏青,窗棂,0.7607,0.6454,0.4799
绿巨人,要不然,反派,0.7006,0.5786,0.5769
未知数,爱,理由,0.6215,0.5277,0.4895
劳斯莱斯,总监,推心置腹,0.6745,0.6571,0.6226
打坐,几分钟,疗,0.6893,0.6087,0.4984
回头率,说不定,复古风,0.7878,0.7103,0.6459
高速公路,情人,不治,0.6352,0.6082,0.5585
誓言,爱,需要,0.7631,0.5843,0.4712
变速箱,车身,一场,0.7701,0.6174,0.4605
电闪雷鸣,安静,今晚,0.8026,0.6884,0.6855
跑过来,晚上,快,0.7172,0.5906,0.3528
一会儿,握手,社交,0.7868,0.6794,0.6191
哎呀,空军,可能,0.6332,0.6195,0.4973
双十,我,十一,0.6896,0.5327,0.5118
阳澄湖,水边,很严,0.7689,0.7007,0.5092
起点,离开,没有,0.7513,0.7166,0.545
公交车,坐,真情,0.8285,0.6529,0.5692
好日子,一天,定会,0.8034,0.6355,0.6196
千言万语,街上,林志颖,0.8024,0.5775,0.5416
错过,恶化,野兽,0.7398,0.5068,0.4829
老小孩,小孩,三个,0.9055,0.7964,0.5888
病,暖烘烘,不露,0.5645,0.5622,0.3342
放手,纠缠,得到,0.8363,0.7446,0.432
练练手,练手,姐姐,0.8393,0.7019,0.534
拍照,妈妈,动力,0.8184,0.501,0.3869
念念不忘,暖和,点儿,0.8299,0.6664,0.4968
小哥,速度,车,0.6128,0.5172,0.4891
同船,回来,情人,0.7711,0.6337,0.535
传情,双子星,姑苏,0.785,0.7283,0.6671
上学,第一天,受难,0.7922,0.6102,0.4818
跳舞,暴风雨,过去,0.667,0.5895,0.5867
领导,股东大会,电脑,0.8645,0.7547,0.4393
拼命,奢望,何沅君,0.6915,0.6649,0.6642
害羞,惊喜,妈妈,0.7313,0.6903,0.681
日常,分享,狗,0.724,0.6548,0.5752
真诚,显得,总是,0.7961,0.6092,0.5701
听得见,看不清,安静,0.8787,0.7936,0.724
客船,姑苏,夜半钟声,0.8284,0.61,0.5633
回头,发现自己,很烦,0.7802,0.7586,0.6724
不出去玩,喝酒,逛街,0.7977,0.6224,0.5172
时代广场,上班,圆融,0.7578,0.6306,0.3668
绝不会,坚持下去,千百个,0.8102,0.7655,0.7086
忘记,气氛,失眠,0.6792,0.6405,0.626
电视台,演艺圈,真面目,0.7812,0.6095,0.5361
今日,穿刺,份,0.7236,0.6224,0.3598
低热量,苹果,喝水,0.6996,0.5578,0.4872
到头来,随遇而安,一场,0.813,0.7813,0.6223
不知足,知足,自己,0.8824,0.8121,0.6824
不经意,分不清,人生路,0.8122,0.7541,0.6732
慢慢来,怨天尤人,不如意,0.8408,0.8264,0.771
吃吃喝喝,喝喝,一天,0.8973,0.6146,0.5776
两万步,记录,不错,0.8271,0.588,0.5513
一辈子,人和事,晚睡,0.8704,0.6573,0.6422
晚归,一天,摊,0.879,0.7124,0.212
感人,邂逅,主唱,0.7283,0.7087,0.5874
苏州,音乐,樱,0.6388,0.58,0.4762
不耐烦,倾听,聪明绝顶,0.8187,0.7485,0.7169
加油,努力,年度,0.9014,0.4708,0.2219
生态园,环球旅行,市中心,0.8498,0.7604,0.578
结局,没想到,堪称,0.7153,0.6519,0.4867
留住,头发,鸡,0.7082,0.6043,0.4198
旅游,昆山,微风,0.6985,0.5553,0.42
莴笋,大碗,自己,0.7181,0.6899,0.4219
实有,想法,有些,0.6471,0.5767,0.5222
公园,宁静,亲切,0.8992,0.6597,0.4334
干脆,赚钱,买,0.5666,0.4861,0.4127
惆怅,知道,为什么,0.6055,0.5412,0.5153
轰轰烈烈,公路,拖拉机,0.7315,0.7068,0.6732
内心深处,孤独,能来,0.8535,0.7454,0.5915
跑,个人,夜,0.5336,0.343,0.3332
抽奖,用户,偏偏,0.6066,0.5757,0.575
喷泉,金鸡湖,音乐,0.8419,0.7959,0.5767
大闸,大闸蟹,阳澄湖,0.6321,0.604,0.5755
夜晚,宽松,包包,0.6763,0.62,0.5314
唯美,一分,多云转晴,0.7374,0.6495,0.6021
咬着牙,泪流满面,发现自己,0.8365,0.8155,0.7515
机器,多余,如果,0.6457,0.55,0.4885
嘻嘻哈哈,优雅,别人,0.7069,0.6709,0.6176
放弃,眼眶里,所以,0.7442,0.7197,0.4538
没事儿,看见,倒立,0.8069,0.6521,0.5606
爬山,集体,翘,0.8992,0.4783,0.2639
闲庭信步,云卷云舒,桂花,0.9156,0.7568,0.5423
开会,装模作样,护卫,0.6486,0.6272,0.4264
重重叠叠,白酒,酸甜,0.8097,0.5814,0.4072
白马王子,喜欢,复古,0.8186,0.6268,0.5515
低下头,告诉,不停,0.7986,0.6792,0.6575
适可而止,说话,迟到,0.8536,0.6766,0.6398
练习曲,全世界,慈母,0.8326,0.6475,0.4774
旅途,起步,夜深,0.8445,0.7332,0.441
米粥,单位,荷花,0.5244,0.4782,0.3807
水晶球,喝,茶,0.5649,0.5394,0.5044
一点,丛中,橙,0.5951,0.5698,0.5503
退一步,抱怨,人生感,0.7736,0.7083,0.6475
心痛,你,加上,0.7693,0.6355,0.4246
欢乐,儿童,智障,0.7029,0.6652,0.6333
形同陌路,心肠好,乞丐,0.8415,0.7986,0.6911
花言巧语,讨厌,老子,0.813,0.6237,0.454
自在,：”,蒜,0.6129,0.5207,0.3086
依旧会,人生感,享受,0.848,0.5557,0.4041
豁达,人生,磨练,0.6603,0.5545,0.4343
炸油条,生意,老爸,0.8037,0.4767,0.4334
幸福快乐,好人,健康,0.8116,0.6883,0.6074
妈妈,、“”。,有没有,0.6039,0.5512,0.5386
苏州,不一,湾,0.7203,0.3281,0.3181
咖啡,，,签到,0.944,0.2081,0.1217
约会,男友,是不是,0.8118,0.7397,0.6791
不期而遇,庞然大物,视觉,0.7138,0.6258,0.5507
举棋不定,重新分配,结束,0.6976,0.6397,0.5471
小姑娘,录制,请假,0.7189,0.6116,0.5068
事半功倍,迷失方向,佛教,0.7498,0.7136,0.5788
吃饭,消化吸收,万卷,0.6384,0.5968,0.554
游泳,温馨,的,0.803,0.5089,0.1567
绝不会,否定,真正,0.8175,0.614,0.5845
夏天,回归,意味着,0.6728,0.6059,0.5581
止息,两败俱伤,有空,0.7312,0.7124,0.6292
逛街,去逛,花钱,0.7812,0.7203,0.553
声声慢,展现,瓦檐,0.6692,0.6318,0.372
西园寺,西园,苏州,0.8492,0.7483,0.6676
太湖,夕阳,今天,0.8215,0.8077,0.5011
工作日,朋友圈,只能,0.8921,0.5463,0.3717
热狗,烤,什么,0.6272,0.5544,0.3657
旅途,不知疲倦,终点,0.8445,0.6874,0.6387
恨之入骨,自由自在,档次,0.7213,0.5848,0.3937
心软,绝情,起来,0.7943,0.7549,0.5118
上山,茶罐,出院,0.6917,0.3018,0.2911
锻炼身体,山,大年初二,0.9191,0.5205,0.4359
好好,同意,妈,0.7475,0.6289,0.5222
十年如一日,内在美,亮丽,0.8066,0.7644,0.6096
疼,看上去,理解,0.6782,0.5379,0.4008
看起来,哈哈哈,雪糕,0.6822,0.6208,0.4319
透透气,头昏脑涨,出去,0.7758,0.7357,0.6448
特种兵,一起,苦难,0.6987,0.6116,0.5861
半山腰,体力不支,一腔热血,0.8699,0.691,0.6776
人在旅途,相机,爱吃鱼,0.8846,0.4305,0.3585
你,果然,跑,0.5847,0.5072,0.2663
掉下来,西路,树,0.6452,0.5678,0.5422
永远,等待,收藏,0.6761,0.5636,0.4823
师生,尴尬,章子怡,0.6552,0.6413,0.5742
男演员,全裸,波兰,0.6662,0.6051,0.5395
美好时光,世界末日,门坎,0.7855,0.6795,0.5885
与子偕老,偕老,落泪,0.9157,0.8327,0.6993
原始森林,怪石嶙峋,藏族,0.7806,0.6737,0.5027
妈妈,贪玩,奋斗,0.7165,0.6751,0.6309
孤单,原谅,朋友,0.7598,0.7078,0.6778
后悔药,管理,无聊,0.6291,0.54,0.4729
卷子,四六级,垃圾,0.8375,0.7421,0.4012
你老,老之将至,可爱,0.75,0.721,0.6321
企鹅,努力,程度,0.7023,0.6811,0.5221
上司,一个团,及时,0.8212,0.5307,0.4725
陪伴着,幸福,秋月,0.7632,0.6861,0.5419
下班,撒欢,可以,0.8435,0.4462,0.3085
卧虎藏龙,突发奇想,握紧,0.6938,0.6872,0.6037
点评,我,：,0.6052,0.5745,0.4775
就是,什么,好,0.4405,0.4367,0.4285
星星,我,点评,0.6582,0.5306,0.485
挥之不去,新闻联播,每次,0.7199,0.6502,0.5558
值班,司机,遵纪守法,0.735,0.6362,0.5928
挡不住,甜美,片尾曲,0.7426,0.6406,0.6134
留园,寻梦,中秋,0.806,0.6889,0.6144
鞋柜,拖鞋,疲惫,0.6943,0.5321,0.3829
忘掉,好累,奇怪的是,0.7059,0.6698,0.5701
相遇,美好,结局,0.7204,0.701,0.5723
绿茶,晾干,低档,0.8328,0.3509,0.3316
温暖,拒绝,人和事,0.756,0.7221,0.6363
佛教,极乐世界,脱俗,0.6859,0.5916,0.5632
性能,惊喜,新旗舰,0.6341,0.5013,0.4892
顺其自然,哎呀,没什么,0.8512,0.7294,0.7157
彼此,静听,澎湃,0.7293,0.7237,0.5265
西园,寺,幢,0.7275,0.5928,0.4377
垂钓者,早上,信仰,0.8088,0.5693,0.5554
拜金,专家,揭穿,0.655,0.6284,0.5499
何必,如初,初见,0.7017,0.6831,0.6533
一辈子,规规矩矩,跑,0.8144,0.744,0.4254
挥霍,青春,只有,0.6766,0.5898,0.4433
园艺,旅行,藏书,0.5959,0.4604,0.4173
戒指,七夕,老茧,0.7809,0.7419,0.6498
太湖,十几公里,吃晚饭,0.7481,0.7426,0.6403
咖啡师,陶冶情操,，,0.9031,0.4724,0.1574
一会儿,照看,红烧,0.6345,0.558,0.5349
顺其自然,跌跌撞撞,起头,0.784,0.7528,0.5696
喷泉,音乐,看见,0.7847,0.5995,0.5062
任务,有点,呀,0.7403,0.5868,0.5001
一点点,下巴,那么,0.6961,0.6931,0.4995
不在乎,折磨,压力,0.8042,0.6662,0.5358
谆谆教导,慈悲,病,0.7581,0.505,0.356
苏州园林,文物保护,悠久,0.856,0.7413,0.2636
今儿个,彩色,来点,0.6998,0.6717,0.6404
声优,眼泪,大佬,0.7321,0.62,0.5862
真情流露,目光,自觉,0.8623,0.6538,0.438
风景,注意安全,制动液,0.7832,0.6371,0.5083
没出息,靠不住,浪漫,0.8556,0.8371,0.7747
暖暖的,静静的,晦涩,0.8242,0.7822,0.7114
粽子,记忆里,手包,0.7295,0.726,0.5405
抓住机会,人脉,自己,0.8398,0.5852,0.5707
宿舍,地铁站,衣柜,0.7098,0.5695,0.5297
吃饭,聚在一起,红烧,0.7855,0.703,0.6247
恰到好处,旅行,内饰,0.7289,0.5091,0.4886
思,长,像,0.4442,0.4331,0.4212
复仇者,期待,上映,0.7339,0.6518,0.6257
老师,学业,越来越,0.836,0.7345,0.5566
大熊猫,国宝,春游,0.7636,0.5762,0.518
员工,创新能力,培训,0.8318,0.6752,0.5765
充满生机,誓言,洋装,0.7848,0.7191,0.5559
冷不丁,育儿,责打,0.7647,0.6864,0.5707
很烦,闭嘴,他们,0.7498,0.6916,0.5711
空军一号,星球大战,芝加哥,0.7529,0.6396,0.5676
啪嗒,幸福,小小的,0.7899,0.7208,0.6449
哈哈哈哈,我,只能,0.8721,0.6191,0.5765
欺骗,自己,如果,0.7577,0.6167,0.531
英语,魔术,春晚,0.6216,0.5489,0.5172
小小年纪,坎坷,爱情,0.7581,0.6641,0.6397
一辈子,缱绻,伤筋动骨,0.8744,0.7386,0.725
耽搁,宁海,希望,0.7384,0.5854,0.5661
迷了路,警示,克丽缇娜,0.7776,0.6406,0.6175
美好,背影,如此,0.7634,0.755,0.5384
登山,阳光,第九届,0.871,0.5357,0.5021
馄饨,路边,继续,0.7939,0.4889,0.3246
金鸡湖,青花瓷,文化,0.7198,0.6129,0.4802
发脾气,（）》,平台,0.6476,0.5954,0.4931
下厨,书架,游乐场,0.7964,0.6717,0.3789
老师,视频,各有特色,0.8101,0.5319,0.478
旅途,回忆,记录,0.8068,0.4871,0.2058
相信,画风,兴趣,0.6295,0.5915,0.5237
听众,会考,省会,0.6362,0.6018,0.5919
羊绒,妹妹,代言,0.636,0.5564,0.5367
出发,全世界,走走,0.621,0.5862,0.5778
心里,辛苦,起来,0.5656,0.5249,0.5118
山林,虔诚,的,0.8321,0.6419,0.215
夜不能寐,温柔,脑海,0.8595,0.7673,0.6981
其实,我,之人,0.6015,0.5728,0.5382
阳澄湖,晚餐,第一次,0.8142,0.6645,0.5146
心心念念,樱花,看到,0.7776,0.6258,0.5099
组织细胞,营养,大闸蟹,0.6324,0.5069,0.457
静静的,这么,坐,0.821,0.4602,0.3859
不会,如果,笑,0.7268,0.5746,0.4436
方便面,连衣裙,意大利,0.6261,0.612,0.513
反过来说,过来,聪明,0.7869,0.7094,0.6943
金鸡湖,晚上,看不到,0.8364,0.6269,0.6078
工作,一步一个脚印,中行,0.8515,0.5479,0.505
出货,需求,大白天,0.6841,0.4164,0.4095
晴空万里,蓝天白云,爱,0.9101,0.8235,0.4796
充满希望,早安,美好,0.8317,0.7765,0.6962
夜半钟声,寒山寺,姑苏,0.8452,0.6912,0.6728
大兄,狮子,啊,0.6778,0.6367,0.4933
子公司,欧洲,换代,0.8289,0.3374,0.3173
浅薄,永远,自信,0.7341,0.7114,0.6127
蓝天白云,暴风雨,突然,0.829,0.7161,0.6665
坐火车,动了心,旁边,0.8372,0.5871,0.5111
迈开,狡猾,森林,0.6344,0.6083,0.5862
留园,楼台,残雪,0.6416,0.6074,0.565
总动员,动员,全家,0.8382,0.5114,0.5097
鼻屎,锦上添花,病,0.5675,0.5584,0.5374
那边,妈妈,差不多,0.7666,0.7283,0.6566
旅途,一辈子,岔口,0.7627,0.677,0.5848
深沉,小人,就学,0.7107,0.6007,0.5026
远远地,难堪,自己,0.7234,0.6406,0.561
运动,静音,吃饱,0.7195,0.4972,0.4466
宝马,结局,温和,0.6207,0.5342,0.5257
想着,屋里,老王,0.6926,0.5824,0.5765
嫣然,清浅,时光,0.7024,0.6795,0.6779
越来越,听的歌,推荐,0.8032,0.7646,0.4032
相爱,一起,谢谢,0.7132,0.6708,0.5806
旱鸭子,项目,适合,0.562,0.4473,0.3582
莫过于此,付出,冯友兰,0.7538,0.6399,0.4934
风景,骑行,鼓掌,0.8972,0.7834,0.2693
静静心,大清早,小美女,0.8308,0.7223,0.6325
犹犹豫豫,天秤,电子业,0.8002,0.6131,0.432
热泪盈眶,永远,年轻,0.8872,0.7986,0.6842
背影,别人,政治家,0.6148,0.6026,0.5015
高中,听见,牢笼,0.7368,0.5765,0.5609
大团圆,电视剧,时尚女性,0.7121,0.5848,0.4758
下次,吃素,次要,0.7132,0.6825,0.5469
老父亲,慈祥,宝宝,0.7865,0.6761,0.6748
失眠,难受,真难,0.7864,0.7344,0.6705
优雅,绸缎,简,0.7214,0.5468,0.4
开房,地铁,打算,0.7199,0.6899,0.5072
绝不会,别人,大气,0.7992,0.6664,0.5337
客户,考虑一下,气冷,0.7264,0.5635,0.4992
越野车,卫士,预计,0.6156,0.4829,0.4366
点评,我,：,0.6052,0.5745,0.4775
淡淡的,雨后,山,0.7301,0.6839,0.5607
篇文章,看看,推荐,0.7317,0.586,0.5134
药品,史无前例,想不到,0.6462,0.4822,0.4714
罪有应得,仁者见仁,永远,0.7131,0.6761,0.6549
彼此,心安,头发,0.7137,0.6877,0.5142
大自然,自然,最近,0.8189,0.5213,0.407
新一期,看吧,外挂,0.6145,0.5595,0.4712
生态园,第二十二届,张家港市,0.8672,0.4445,0.4268
残忍,自己,仁慈,0.6772,0.6312,0.577
偷笑,歌手,小小,0.717,0.6613,0.5709
弥足珍贵,尘埃落定,太多,0.8718,0.7695,0.6091
夹菜,吃饭,不断,0.8984,0.6246,0.2893
留给,学生,专辑,0.6422,0.6179,0.5276
励志,不是,妞,0.7092,0.4574,0.4564
衣服,赏花,语文,0.6609,0.4745,0.3876
企业,国内汽车,挑战,0.6778,0.5363,0.4327
小可爱,可爱,你,0.8785,0.7956,0.612
自己,遭遇,人生,0.6043,0.5427,0.5404
苍白,等待,讽刺,0.7399,0.6886,0.4858
春意盎然,大地回春,微风,0.8636,0.818,0.7204
路灯,实力,抢,0.8189,0.4271,0.4054
上班,热泪盈眶,所有,0.7966,0.4577,0.363
淘宝,买买,人生在世,0.7509,0.6898,0.5146
珍惜,尽头,如果,0.6549,0.6227,0.4804
加油,运河,时间,0.8814,0.6476,0.3356
寒山寺,房檐,雕刻,0.6735,0.6426,0.6321
跑步,领导,一会儿,0.7205,0.6493,0.5887
浪费时间,伽利略,神探,0.7977,0.6299,0.5039
没关系,考试,、”,0.7274,0.6284,0.4553
感觉,喜欢,这种,0.7567,0.7516,0.5594
可有可无,慢慢,告诉,0.7836,0.7545,0.6923
点评,我,：,0.6052,0.5745,0.4775
一辈子,小朋友,教育,0.7264,0.6929,0.6539
服务平台,没想到,便民,0.7389,0.6032,0.4803
多一点,大方,顽皮,0.828,0.6281,0.5641
休闲,日光浴,细细品味,0.8021,0.7563,0.669
中午,班,上,0.6411,0.5331,0.37
早安,自己,生活,0.758,0.592,0.489
一起,今天,时刻,0.7574,0.6526,0.565
独处,学会,小兔,0.5626,0.4974,0.4741
客服,嘿嘿嘿,人员,0.73,0.5646,0.4853
告白,认真,把握,0.7858,0.7312,0.7113
遮盖,未,龙,0.7239,0.4465,0.4411
赛车,车资,吃货,0.6862,0.5787,0.3839
沙湖,自己,亲子,0.6935,0.4267,0.3849
博士,同事,远方,0.7406,0.7273,0.4867
两肋插刀,理想国,以待,0.806,0.7239,0.5791
啤酒节,啤酒,起来,0.8687,0.8122,0.4683
健身操,动作,下巴,0.8483,0.6205,0.5027
借车,进城,乡下人,0.8231,0.7492,0.6935
床,结婚,达芬奇,0.595,0.5894,0.5191
光伏,小常识,怀疑,0.6317,0.5581,0.5317
一转眼,爱不爱,零点乐队,0.7856,0.7834,0.6523
刺激,死翘翘,冷水,0.7887,0.6825,0.663
女朋友,一起,写错,0.7617,0.6836,0.5369
加油,帅哥,发到,0.8761,0.5046,0.4819
生生不息,不期而遇,早安,0.85,0.8445,0.7742
有时候,回味,明白,0.7483,0.7039,0.6629
宽松,夏天,秘密,0.6815,0.6541,0.6108
男儿身,靓女,原来,0.7711,0.6579,0.6562
享受,开心,孩子,0.7215,0.5907,0.4333
外卖,爆笑,民间,0.8288,0.4347,0.2726
中文字幕,远去,女团,0.6364,0.5764,0.5382
过饱,活动,肠癌,0.5883,0.5299,0.3852
副驾驶,男朋友,生动,0.7432,0.6625,0.5553
新婚夫妇,鸡蛋,路过,0.7374,0.6345,0.6309
好好,伤心,自己,0.7181,0.7008,0.6084
怎会,幼稚,自由,0.6708,0.4705,0.4117
刹住,；”：“,车,0.717,0.6462,0.4772
老婆,我,宠坏,0.7452,0.5484,0.5311
毫不犹豫,早上,大街,0.7536,0.6287,0.4981
携手,落霞,小溪,0.755,0.6474,0.6468
金鸡湖,车里,不敢,0.6984,0.6802,0.5816
旅行,离开,目的,0.639,0.5373,0.4287
成长,生活,只是,0.6541,0.6067,0.6028
平常,普通,长,0.7687,0.5293,0.5229
尽欢,芳华,需,0.8047,0.7398,0.3903
火车票,一辆,从天而降,0.8471,0.4899,0.4803
记者,呀,全,0.8219,0.4135,0.3496
徒步,训练,拓展,0.8315,0.5463,0.5097
寒山寺,供奉,二仙,0.7457,0.7168,0.5445
啊,笑,算,0.6932,0.6359,0.6229
公交,叽里咕噜,苏州,0.8002,0.6784,0.5079
追随,梦想,他们,0.6893,0.6543,0.6053
跑道,时过境迁,过境,0.7295,0.5656,0.4859
急死了,可怜,我们,0.7606,0.633,0.5305
东园,夏日,，,0.8557,0.6048,0.1873
签到,星星,钱,0.7339,0.6938,0.401
打乒乓球,乒乓球,今天下午,0.939,0.8499,0.6648
清闲,山居,升沉,0.7534,0.6049,0.4688
宿舍,驾校,我,0.7868,0.7219,0.42
风雨无阻,心诚则灵,无阻,0.9098,0.8533,0.7492
配乐,惊喜,较真,0.6972,0.6261,0.5855
去逛,出去,无聊,0.7097,0.5564,0.5255
